order_id,customer_id,market,segment,channel,category,product_name,purchase_order,order_date,quantity,revenue,entry_category
ORD001703,C0432,Macau,Regular,Boutique,Makeup,Vitalumiere Aqua,1,2024-11-26,1,100.0,Makeup
ORD001704,C0432,Macau,Regular,Online,Shoes,Ankle Boots,2,2024-12-18,2,2400.0,Makeup
ORD001707,C0433,Thailand,Regular,Boutique,Skincare,N1 de CHANEL Serum,1,2023-12-12,4,552.99,Skincare
ORD001709,C0433,Thailand,Regular,Online,Watches,Premiere,3,2024-11-22,1,2400.0,Skincare
ORD001708,C0433,Thailand,Regular,Online,Ready-to-Wear,Tailored Trousers,2,2024-12-21,1,1833.09,Skincare
ORD001710,C0434,Korea,New,Online,Accessories,Chain Belt,1,2024-07-02,1,600.0,Accessories
ORD001712,C0435,Korea,New,Boutique,Watches,J12 38mm,2,2023-04-23,1,600.0,Accessories
ORD001711,C0435,Korea,New,Boutique,Accessories,Camellia Brooch,1,2024-04-07,1,600.0,Accessories
ORD001715,C0436,Hong Kong,Regular,Online,Accessories,CC Hair Clip,3,2023-04-29,3,845.27,Skincare
ORD001714,C0436,Hong Kong,Regular,Online,Eyewear,Shield,2,2023-12-15,1,546.96,Skincare
ORD001716,C0436,Hong Kong,Regular,Online,Shoes,Cap Toe Ballerina,4,2024-01-11,1,907.25,Skincare
ORD001713,C0436,Hong Kong,Regular,Boutique,Skincare,Sublimage Eye Cream,1,2024-10-31,2,648.98,Skincare
ORD001718,C0437,China,Regular,Department Store,Gifting,Discovery Skincare Set,2,2023-03-31,1,291.74,Fragrance
ORD001717,C0437,China,Regular,Boutique,Fragrance,No.5 EDP 50ml,1,2024-04-30,1,183.64,Fragrance
ORD001722,C0438,Australia,New,Online,Handbags,Classic Flap Small,4,2023-01-12,1,600.0,Makeup
ORD001719,C0438,Australia,New,Boutique,Makeup,Rouge Coco Lipstick,1,2023-05-04,1,50.37,Makeup
ORD001721,C0438,Australia,New,Online,Jewellery,Coco Crush Ring,3,2024-08-19,1,600.0,Makeup
ORD001720,C0438,Australia,New,Online,Accessories,Chain Belt,2,2024-11-06,1,600.0,Makeup
ORD001725,C0439,Australia,Elite,Boutique,Accessories,CC Hair Clip,3,2023-03-14,2,535.81,Handbags
ORD001726,C0439,Australia,Elite,Boutique,Handbags,Deauville Tote,4,2023-03-16,2,7200.0,Handbags
ORD001723,C0439,Australia,Elite,Boutique,Handbags,Coco Handle,1,2023-05-21,1,7185.88,Handbags
ORD001724,C0439,Australia,Elite,Boutique,Ready-to-Wear,Silk Blouse,2,2024-11-10,1,1216.01,Handbags
ORD001727,C0440,Korea,Elite,Boutique,Watches,Mademoiselle Prive,1,2023-03-03,1,7200.0,Watches
ORD001729,C0440,Korea,Elite,Online,Watches,Boy.Friend,3,2023-05-11,1,7200.0,Watches
ORD001728,C0440,Korea,Elite,Online,Accessories,Logo Scarf,2,2023-07-17,1,435.41,Watches
ORD001730,C0440,Korea,Elite,Boutique,Jewellery,No.5 Necklace,4,2023-09-05,1,2096.8,Watches
ORD001731,C0441,Korea,New,Boutique,Fragrance,Coco Mademoiselle 100ml,1,2023-05-30,1,283.54,Fragrance
ORD001732,C0442,China,New,Boutique,Fragrance,No.5 EDP 50ml,1,2023-12-16,1,176.89,Fragrance
ORD001733,C0442,China,New,Department Store,Makeup,No.1 Lip Balm,2,2024-04-26,1,63.21,Fragrance
ORD001738,C0443,China,Elite,Online,Makeup,CC Cream,5,2023-07-12,1,400.0,Accessories
ORD001737,C0443,China,Elite,Online,Shoes,Espadrilles,4,2023-11-10,1,686.65,Accessories
ORD001735,C0443,China,Elite,Department Store,Jewellery,Coco Crush Bracelet,2,2023-12-17,1,3338.93,Accessories
ORD001736,C0443,China,Elite,Boutique,Handbags,Deauville Tote,3,2024-08-31,3,7200.0,Accessories
ORD001734,C0443,China,Elite,Online,Accessories,Leather Gloves,1,2024-11-07,1,511.53,Accessories
ORD001740,C0444,Korea,New,Online,Skincare,Sublimage Essence,2,2023-10-26,2,600.0,Fragrance
ORD001741,C0444,Korea,New,Boutique,Makeup,Vitalumiere Aqua,3,2024-05-23,3,244.99,Fragrance
ORD001739,C0444,Korea,New,Boutique,Fragrance,No.5 EDP 100ml,1,2024-07-20,2,524.25,Fragrance
ORD001743,C0445,China,Regular,Online,Ready-to-Wear,Cashmere Cardigan,2,2023-01-04,1,2400.0,Accessories
ORD001742,C0445,China,Regular,Department Store,Accessories,Pearl Earrings,1,2023-03-15,3,1485.09,Accessories
ORD001746,C0446,Australia,Regular,Boutique,Skincare,Hydra Beauty Gel Creme,3,2023-02-25,1,100.0,Skincare
ORD001748,C0446,Australia,Regular,Department Store,Skincare,N1 de CHANEL Serum,5,2023-10-11,1,148.65,Skincare
ORD001745,C0446,Australia,Regular,Boutique,Makeup,Vitalumiere Aqua,2,2024-05-16,1,100.0,Skincare
ORD001744,C0446,Australia,Regular,Online,Skincare,Sublimage Essence,1,2024-06-07,1,458.45,Skincare
ORD001747,C0446,Australia,Regular,Department Store,Fragrance,Coco Mademoiselle 100ml,4,2024-12-04,1,278.73,Skincare
ORD001749,C0447,Korea,Regular,Boutique,Makeup,Rouge Coco Lipstick,1,2023-08-31,1,100.0,Makeup
ORD001751,C0447,Korea,Regular,Online,Skincare,Hydra Beauty Gel Creme,3,2023-10-04,2,184.7,Makeup
ORD001750,C0447,Korea,Regular,Department Store,Accessories,Leather Gloves,2,2024-01-28,1,532.5,Makeup
ORD001752,C0448,China,New,Online,Makeup,Mascara Volume,1,2023-06-27,1,45.62,Makeup
ORD001754,C0449,Korea,Regular,Boutique,Skincare,Sublimage Creme,2,2024-02-23,1,627.13,Gifting
ORD001755,C0449,Korea,Regular,Online,Ready-to-Wear,Camellia Brooch Dress,3,2024-07-08,1,2400.0,Gifting
ORD001753,C0449,Korea,Regular,Department Store,Gifting,Festive Makeup Set,1,2024-09-06,1,311.43,Gifting
ORD001757,C0450,Thailand,Regular,Boutique,Accessories,CC Hair Clip,2,2023-05-28,1,288.07,Skincare
ORD001758,C0450,Thailand,Regular,Department Store,Shoes,Ankle Boots,3,2023-11-18,2,2400.0,Skincare
ORD001756,C0450,Thailand,Regular,Boutique,Skincare,Sublimage Essence,1,2024-05-26,1,477.23,Skincare
ORD001760,C0451,China,Regular,Department Store,Fragrance,Coco Mademoiselle 50ml,2,2023-01-23,1,204.48,Gifting
ORD001764,C0451,China,Regular,Online,Accessories,Pearl Earrings,6,2023-02-21,1,462.8,Gifting
ORD001761,C0451,China,Regular,Boutique,Skincare,N1 de CHANEL Serum,3,2023-04-02,3,424.55,Gifting
ORD001765,C0451,China,Regular,Boutique,Shoes,Sneakers,7,2023-07-10,1,748.2,Gifting
ORD001762,C0451,China,Regular,Boutique,Gifting,Holiday Collection,4,2023-08-13,1,436.31,Gifting
ORD001763,C0451,China,Regular,Online,Makeup,Rouge Coco Lipstick,5,2024-01-26,3,149.64,Gifting
ORD001766,C0451,China,Regular,Department Store,Home,Beige Candle,8,2024-11-01,1,125.3,Gifting
ORD001759,C0451,China,Regular,Online,Gifting,Festive Makeup Set,1,2024-12-03,1,326.32,Gifting
ORD001767,C0452,Korea,New,Boutique,Fragrance,Coco Mademoiselle 50ml,1,2023-07-20,1,205.46,Fragrance
ORD001770,C0453,China,Regular,Department Store,Watches,J12 33mm,3,2023-01-22,1,2400.0,Eyewear
ORD001772,C0453,China,Regular,Boutique,Handbags,Coco Handle,5,2023-04-23,1,2400.0,Eyewear
ORD001769,C0453,China,Regular,Boutique,Accessories,CC Hair Clip,2,2023-06-06,1,270.81,Eyewear
ORD001771,C0453,China,Regular,Boutique,Accessories,Logo Scarf,4,2023-09-05,1,409.32,Eyewear
ORD001768,C0453,China,Regular,Online,Eyewear,Square Acetate,1,2024-06-30,1,492.52,Eyewear
ORD001776,C0454,Hong Kong,Elite,Boutique,Ready-to-Wear,Tailored Trousers,4,2023-02-07,1,1818.79,Accessories
ORD001774,C0454,Hong Kong,Elite,Online,Jewellery,No.5 Necklace,2,2024-02-18,3,6503.6,Accessories
ORD001775,C0454,Hong Kong,Elite,Boutique,Watches,Mademoiselle Prive,3,2024-02-19,1,7200.0,Accessories
ORD001773,C0454,Hong Kong,Elite,Boutique,Accessories,Leather Gloves,1,2024-06-25,1,514.54,Accessories
ORD001779,C0455,Korea,Regular,Boutique,Watches,Mademoiselle Prive,3,2023-11-06,3,2400.0,Accessories
ORD001777,C0455,Korea,Regular,Boutique,Accessories,Camellia Brooch,1,2024-01-18,1,635.52,Accessories
ORD001778,C0455,Korea,Regular,Online,Jewellery,No.5 Necklace,2,2024-10-15,2,2400.0,Accessories
ORD001781,C0456,China,New,Boutique,Skincare,Hydra Beauty Gel Creme,2,2023-05-30,1,94.67,Fragrance
ORD001780,C0456,China,New,Boutique,Fragrance,Chance Eau Tendre 100ml,1,2024-01-16,1,267.73,Fragrance
ORD001782,C0456,China,New,Online,Skincare,Le Lift Serum,3,2024-10-31,1,290.36,Fragrance
ORD001784,C0457,China,New,Online,Makeup,Vitalumiere Aqua,2,2023-01-12,1,78.39,Fragrance
ORD001786,C0457,China,New,Online,Handbags,Boy Bag Small,4,2023-10-19,2,600.0,Fragrance
ORD001783,C0457,China,New,Online,Fragrance,No.5 EDP 50ml,1,2024-05-05,1,176.59,Fragrance
ORD001787,C0457,China,New,Department Store,Jewellery,Comete Earrings,5,2024-06-10,1,600.0,Fragrance
ORD001785,C0457,China,New,Online,Skincare,N1 de CHANEL Serum,3,2024-10-07,2,288.85,Fragrance
ORD001793,C0458,Hong Kong,Regular,Department Store,Ready-to-Wear,Camellia Brooch Dress,6,2023-04-27,1,2400.0,Fragrance
ORD001789,C0458,Hong Kong,Regular,Boutique,Gifting,No.5 Gift Set,2,2023-05-28,1,375.99,Fragrance
ORD001792,C0458,Hong Kong,Regular,Online,Handbags,Classic Flap Medium,5,2023-09-29,3,2400.0,Fragrance
ORD001790,C0458,Hong Kong,Regular,Department Store,Fragrance,Coco Mademoiselle 50ml,3,2023-11-07,1,205.99,Fragrance
ORD001788,C0458,Hong Kong,Regular,Online,Fragrance,No.5 EDP 100ml,1,2024-01-22,2,532.04,Fragrance
ORD001791,C0458,Hong Kong,Regular,Department Store,Skincare,Sublimage Eye Cream,4,2024-03-13,1,325.25,Fragrance
ORD001801,C0459,Singapore,Regular,Department Store,Makeup,Rouge Coco Lipstick,8,2023-02-28,1,100.0,Fragrance
ORD001799,C0459,Singapore,Regular,Online,Home,Crystal Vase,6,2023-06-06,1,696.49,Fragrance
ORD001798,C0459,Singapore,Regular,Boutique,Jewellery,Coco Crush Bracelet,5,2023-09-21,2,2400.0,Fragrance
ORD001794,C0459,Singapore,Regular,Online,Fragrance,Coco Mademoiselle 100ml,1,2023-09-22,1,301.64,Fragrance
ORD001800,C0459,Singapore,Regular,Department Store,Gifting,Holiday Collection,7,2023-12-06,3,1371.99,Fragrance
ORD001797,C0459,Singapore,Regular,Department Store,Watches,Mademoiselle Prive,4,2024-06-05,1,2400.0,Fragrance
ORD001796,C0459,Singapore,Regular,Boutique,Ready-to-Wear,Cashmere Cardigan,3,2024-08-31,1,2396.02,Fragrance
ORD001795,C0459,Singapore,Regular,Online,Makeup,Mascara Volume,2,2024-10-08,2,100.0,Fragrance
ORD001803,C0460,Thailand,Regular,Boutique,Handbags,Boy Bag Small,2,2023-08-08,1,2400.0,Fragrance
ORD001802,C0460,Thailand,Regular,Boutique,Fragrance,Coco Mademoiselle 50ml,1,2023-08-30,4,834.23,Fragrance
ORD001804,C0461,Vietnam,New,Online,Makeup,No.1 Lip Balm,1,2024-01-21,1,59.41,Makeup
ORD001805,C0462,Korea,Elite,Department Store,Handbags,22 Bag,1,2024-03-14,1,5025.63,Handbags
ORD001806,C0462,Korea,Elite,Department Store,Accessories,CC Hair Clip,2,2024-10-25,1,400.0,Handbags
ORD001807,C0462,Korea,Elite,Department Store,Ready-to-Wear,Tailored Trousers,3,2024-11-26,1,1717.28,Handbags
ORD001808,C0463,Korea,Regular,Boutique,Fragrance,Bleu de CHANEL 100ml,1,2023-02-09,1,305.26,Fragrance
ORD001809,C0463,Korea,Regular,Boutique,Shoes,Ankle Boots,2,2023-07-16,1,1611.61,Fragrance
ORD001810,C0463,Korea,Regular,Boutique,Ready-to-Wear,Classic Tweed Jacket,3,2024-06-22,1,2400.0,Fragrance
ORD001815,C0464,Macau,Regular,Online,Shoes,Cap Toe Ballerina,5,2023-06-01,1,914.06,Fragrance
ORD001814,C0464,Macau,Regular,Department Store,Accessories,CC Hair Clip,4,2023-12-01,1,267.64,Fragrance
ORD001812,C0464,Macau,Regular,Boutique,Accessories,CC Hair Clip,2,2023-12-13,1,280.25,Fragrance
ORD001811,C0464,Macau,Regular,Boutique,Fragrance,No.5 EDP 50ml,1,2024-06-11,1,183.4,Fragrance
ORD001813,C0464,Macau,Regular,Boutique,Shoes,Ankle Boots,3,2024-12-23,1,1729.96,Fragrance
ORD001818,C0465,Singapore,Regular,Boutique,Fragrance,No.5 EDP 50ml,3,2024-02-05,2,351.08,Eyewear
ORD001816,C0465,Singapore,Regular,Department Store,Eyewear,Cat Eye,1,2024-05-08,1,527.5,Eyewear
ORD001819,C0465,Singapore,Regular,Department Store,Gifting,Festive Makeup Set,4,2024-05-24,2,636.78,Eyewear
ORD001817,C0465,Singapore,Regular,Boutique,Skincare,Sublimage Creme,2,2024-07-19,2,1259.37,Eyewear
ORD001822,C0466,Hong Kong,New,Department Store,Watches,J12 38mm,3,2023-12-09,1,600.0,Makeup
ORD001821,C0466,Hong Kong,New,Department Store,Handbags,Classic Flap Small,2,2024-12-17,1,600.0,Makeup
ORD001820,C0466,Hong Kong,New,Online,Makeup,Les Beiges Foundation,1,2024-12-25,1,91.66,Makeup
ORD001825,C0467,Singapore,Regular,Online,Gifting,Holiday Collection,3,2023-12-07,1,445.08,Skincare
ORD001823,C0467,Singapore,Regular,Boutique,Skincare,Hydra Beauty Gel Creme,1,2024-03-03,1,100.0,Skincare
ORD001826,C0467,Singapore,Regular,Online,Skincare,Le Lift Serum,4,2024-08-27,3,896.12,Skincare
ORD001824,C0467,Singapore,Regular,Boutique,Fragrance,Coco Mademoiselle 50ml,2,2024-09-21,2,400.04,Skincare
ORD001828,C0468,Singapore,Regular,Department Store,Jewellery,Ultra Bracelet,2,2023-01-19,1,2400.0,Accessories
ORD001830,C0468,Singapore,Regular,Online,Gifting,Festive Makeup Set,4,2023-02-09,1,312.49,Accessories
ORD001827,C0468,Singapore,Regular,Boutique,Accessories,Pearl Earrings,1,2024-07-14,4,1911.64,Accessories
ORD001829,C0468,Singapore,Regular,Department Store,Ready-to-Wear,Camellia Brooch Dress,3,2024-09-15,1,2400.0,Accessories
ORD001832,C0469,Hong Kong,Elite,Online,Jewellery,No.5 Necklace,2,2023-10-08,1,2281.08,Shoes
ORD001831,C0469,Hong Kong,Elite,Boutique,Shoes,Sneakers,1,2024-04-05,1,744.73,Shoes
ORD001839,C0470,Hong Kong,VIC,Online,Jewellery,No.5 Necklace,7,2023-09-03,1,2129.37,Jewellery
ORD001842,C0470,Hong Kong,VIC,Department Store,Watches,Mademoiselle Prive,10,2023-09-14,3,30000.0,Jewellery
ORD001841,C0470,Hong Kong,VIC,Boutique,Accessories,Leather Gloves,9,2023-10-12,1,1000.0,Jewellery
ORD001833,C0470,Hong Kong,VIC,Boutique,Jewellery,No.5 Necklace,1,2023-11-10,1,2199.26,Jewellery
ORD001835,C0470,Hong Kong,VIC,Boutique,Ready-to-Wear,Cashmere Cardigan,3,2023-12-03,1,2358.91,Jewellery
ORD001840,C0470,Hong Kong,VIC,Boutique,Ready-to-Wear,Camellia Brooch Dress,8,2023-12-12,1,5388.37,Jewellery
ORD001837,C0470,Hong Kong,VIC,Boutique,Shoes,Espadrilles,5,2024-03-01,1,1000.0,Jewellery
ORD001836,C0470,Hong Kong,VIC,Boutique,Accessories,Leather Gloves,4,2024-05-06,1,1000.0,Jewellery
ORD001834,C0470,Hong Kong,VIC,Boutique,Watches,Premiere,2,2024-06-30,1,8810.99,Jewellery
ORD001838,C0470,Hong Kong,VIC,Department Store,Ready-to-Wear,Silk Blouse,6,2024-07-09,1,1154.57,Jewellery
ORD001843,C0471,China,Elite,Boutique,Ready-to-Wear,Silk Blouse,1,2023-12-17,2,2408.35,Ready-to-Wear
ORD001845,C0471,China,Elite,Boutique,Handbags,Business Affinity,3,2024-02-17,2,7200.0,Ready-to-Wear
ORD001844,C0471,China,Elite,Boutique,Shoes,Sneakers,2,2024-10-08,2,1498.16,Ready-to-Wear
ORD001851,C0472,Hong Kong,Elite,Boutique,Gifting,Holiday Collection,6,2023-02-03,1,464.5,Ready-to-Wear
ORD001852,C0472,Hong Kong,Elite,Boutique,Fragrance,Bleu de CHANEL 100ml,7,2023-04-20,1,400.0,Ready-to-Wear
ORD001856,C0472,Hong Kong,Elite,Department Store,Jewellery,No.5 Necklace,11,2023-05-07,1,2150.83,Ready-to-Wear
ORD001853,C0472,Hong Kong,Elite,Boutique,Handbags,Deauville Tote,8,2023-06-06,4,7200.0,Ready-to-Wear
ORD001846,C0472,Hong Kong,Elite,Boutique,Ready-to-Wear,Camellia Brooch Dress,1,2023-08-21,3,7200.0,Ready-to-Wear
ORD001854,C0472,Hong Kong,Elite,Boutique,Accessories,Logo Scarf,9,2023-11-04,1,402.91,Ready-to-Wear
ORD001849,C0472,Hong Kong,Elite,Online,Skincare,Le Lift Serum,4,2023-11-19,1,400.0,Ready-to-Wear
ORD001848,C0472,Hong Kong,Elite,Boutique,Jewellery,Camellia Pendant,3,2023-12-30,1,1639.96,Ready-to-Wear
ORD001847,C0472,Hong Kong,Elite,Boutique,Handbags,19 Bag,2,2024-04-13,1,6469.39,Ready-to-Wear
ORD001855,C0472,Hong Kong,Elite,Boutique,Watches,Boy.Friend,10,2024-06-21,1,7200.0,Ready-to-Wear
ORD001857,C0472,Hong Kong,Elite,Online,Skincare,Sublimage Eye Cream,12,2024-07-17,1,400.0,Ready-to-Wear
ORD001850,C0472,Hong Kong,Elite,Online,Makeup,CC Cream,5,2024-08-30,2,400.0,Ready-to-Wear
ORD001860,C0473,Macau,Elite,Department Store,Eyewear,Square Acetate,3,2023-04-07,2,916.08,Shoes
ORD001859,C0473,Macau,Elite,Boutique,Shoes,Two-tone Slingback,2,2023-11-16,1,1280.14,Shoes
ORD001861,C0473,Macau,Elite,Boutique,Accessories,CC Hair Clip,4,2024-02-20,1,400.0,Shoes
ORD001858,C0473,Macau,Elite,Department Store,Shoes,Espadrilles,1,2024-07-19,1,673.45,Shoes
ORD001863,C0474,Singapore,Regular,Online,Shoes,Slingback Pumps,2,2024-04-26,3,2400.0,Makeup
ORD001862,C0474,Singapore,Regular,Department Store,Makeup,CC Cream,1,2024-10-26,2,149.82,Makeup
ORD001864,C0475,Thailand,Regular,Online,Skincare,Sublimage Creme,1,2023-01-06,2,1249.51,Skincare
ORD001867,C0475,Thailand,Regular,Online,Skincare,Sublimage Essence,4,2023-05-08,1,461.5,Skincare
ORD001865,C0475,Thailand,Regular,Department Store,Makeup,Vitalumiere Aqua,2,2023-07-12,1,100.0,Skincare
ORD001870,C0475,Thailand,Regular,Online,Jewellery,Coco Crush Ring,7,2023-08-12,1,1729.94,Skincare
ORD001868,C0475,Thailand,Regular,Boutique,Accessories,CC Hair Clip,5,2023-09-17,1,293.08,Skincare
ORD001866,C0475,Thailand,Regular,Boutique,Fragrance,Coco Mademoiselle 100ml,3,2023-10-27,3,851.53,Skincare
ORD001872,C0475,Thailand,Regular,Boutique,Shoes,Sneakers,9,2023-11-29,1,775.59,Skincare
ORD001871,C0475,Thailand,Regular,Department Store,Watches,J12 38mm,8,2024-02-28,2,2400.0,Skincare
ORD001873,C0475,Thailand,Regular,Boutique,Accessories,Pearl Earrings,10,2024-10-12,1,501.44,Skincare
ORD001869,C0475,Thailand,Regular,Boutique,Watches,Boy.Friend,6,2024-12-29,2,2400.0,Skincare
ORD001875,C0476,Hong Kong,Regular,Boutique,Skincare,N1 de CHANEL Serum,2,2023-03-03,1,141.91,Gifting
ORD001876,C0476,Hong Kong,Regular,Boutique,Fragrance,Chance Eau Tendre 100ml,3,2023-07-01,1,272.34,Gifting
ORD001874,C0476,Hong Kong,Regular,Boutique,Gifting,Discovery Skincare Set,1,2023-10-08,1,278.13,Gifting
ORD001884,C0477,China,VIC,Boutique,Skincare,Sublimage Eye Cream,8,2023-01-02,2,1000.0,Watches
ORD001881,C0477,China,VIC,Online,Ready-to-Wear,Tailored Trousers,5,2023-03-06,1,1855.75,Watches
ORD001879,C0477,China,VIC,Boutique,Watches,Boy.Friend,3,2023-08-13,3,30000.0,Watches
ORD001878,C0477,China,VIC,Boutique,Jewellery,No.5 Necklace,2,2023-10-04,1,2141.57,Watches
ORD001877,C0477,China,VIC,Department Store,Watches,Premiere,1,2024-04-05,2,17370.31,Watches
ORD001880,C0477,China,VIC,Boutique,Jewellery,No.5 Necklace,4,2024-06-18,1,2158.25,Watches
ORD001883,C0477,China,VIC,Boutique,Makeup,No.1 Lip Balm,7,2024-06-25,1,1000.0,Watches
ORD001882,C0477,China,VIC,Boutique,Eyewear,Shield,6,2024-11-15,3,1719.6,Watches
ORD001885,C0478,China,New,Online,Makeup,Vitalumiere Aqua,1,2023-07-24,1,85.78,Makeup
ORD001886,C0479,Korea,New,Boutique,Skincare,N1 de CHANEL Serum,1,2024-01-25,1,141.3,Skincare
ORD001889,C0480,Singapore,Regular,Online,Watches,J12 38mm,3,2024-04-23,1,2400.0,Eyewear
ORD001887,C0480,Singapore,Regular,Online,Eyewear,Pilot,1,2024-04-27,1,459.68,Eyewear
ORD001888,C0480,Singapore,Regular,Boutique,Accessories,Logo Scarf,2,2024-07-29,1,416.25,Eyewear
ORD001890,C0481,Australia,New,Department Store,Makeup,Rouge Coco Lipstick,1,2023-08-08,1,50.73,Makeup
ORD001892,C0482,Macau,Regular,Department Store,Accessories,Pearl Earrings,2,2023-08-31,1,491.83,Eyewear
ORD001893,C0482,Macau,Regular,Boutique,Jewellery,Camellia Pendant,3,2023-09-04,1,1631.34,Eyewear
ORD001891,C0482,Macau,Regular,Boutique,Eyewear,Pilot,1,2023-10-15,2,956.17,Eyewear
ORD001894,C0483,Singapore,New,Online,Makeup,No.1 Lip Balm,1,2023-08-10,2,119.04,Makeup
ORD001895,C0483,Singapore,New,Department Store,Handbags,Classic Flap Small,2,2023-08-23,1,600.0,Makeup
ORD001896,C0483,Singapore,New,Boutique,Accessories,Camellia Brooch,3,2024-07-23,1,590.32,Makeup
ORD001901,C0484,China,VIC,Boutique,Jewellery,Comete Earrings,5,2023-04-22,1,2384.31,Handbags
ORD001897,C0484,China,VIC,Online,Handbags,Coco Handle,1,2023-06-10,1,6969.16,Handbags
ORD001900,C0484,China,VIC,Department Store,Watches,Boy.Friend,4,2023-06-12,1,12221.33,Handbags
ORD001898,C0484,China,VIC,Boutique,Ready-to-Wear,Camellia Brooch Dress,2,2023-07-22,1,5395.33,Handbags
ORD001899,C0484,China,VIC,Boutique,Jewellery,No.5 Necklace,3,2023-07-29,2,4370.0,Handbags
ORD001902,C0485,Singapore,New,Department Store,Makeup,Les Beiges Foundation,1,2024-12-31,1,89.56,Makeup
ORD001907,C0486,Thailand,Regular,Department Store,Accessories,Leather Gloves,5,2023-02-25,1,518.92,Skincare
ORD001905,C0486,Thailand,Regular,Online,Skincare,Sublimage Creme,3,2023-11-20,2,1180.48,Skincare
ORD001906,C0486,Thailand,Regular,Online,Jewellery,No.5 Necklace,4,2024-01-20,2,2400.0,Skincare
ORD001904,C0486,Thailand,Regular,Online,Makeup,Vitalumiere Aqua,2,2024-06-29,1,100.0,Skincare
ORD001908,C0486,Thailand,Regular,Department Store,Ready-to-Wear,Classic Tweed Jacket,6,2024-08-17,1,2400.0,Skincare
ORD001903,C0486,Thailand,Regular,Department Store,Skincare,Sublimage Eye Cream,1,2024-08-22,2,656.7,Skincare
ORD001911,C0487,Korea,Elite,Online,Watches,Premiere,3,2023-02-15,2,7200.0,Ready-to-Wear
ORD001909,C0487,Korea,Elite,Boutique,Ready-to-Wear,Little Black Dress,1,2023-02-21,1,4361.46,Ready-to-Wear
ORD001912,C0487,Korea,Elite,Online,Handbags,22 Bag,4,2024-06-14,1,4598.48,Ready-to-Wear
ORD001910,C0487,Korea,Elite,Department Store,Handbags,Boy Bag Small,2,2024-07-19,1,5828.37,Ready-to-Wear
ORD001914,C0488,Korea,New,Boutique,Home,Beige Candle,2,2023-01-28,2,228.73,Skincare
ORD001913,C0488,Korea,New,Department Store,Skincare,Hydra Beauty Gel Creme,1,2024-11-28,2,181.07,Skincare
ORD001917,C0489,Singapore,Regular,Online,Handbags,Boy Bag Small,3,2023-01-27,1,2400.0,Eyewear
ORD001916,C0489,Singapore,Regular,Department Store,Makeup,No.1 Lip Balm,2,2023-04-11,1,100.0,Eyewear
ORD001918,C0489,Singapore,Regular,Online,Handbags,Classic Flap Medium,4,2023-10-24,1,2400.0,Eyewear
ORD001919,C0489,Singapore,Regular,Department Store,Ready-to-Wear,Camellia Brooch Dress,5,2024-07-06,1,2400.0,Eyewear
ORD001915,C0489,Singapore,Regular,Department Store,Eyewear,Cat Eye,1,2024-10-14,1,503.9,Eyewear
ORD001920,C0490,Korea,New,Online,Skincare,N1 de CHANEL Serum,1,2023-02-13,1,145.1,Skincare
ORD001921,C0490,Korea,New,Boutique,Fragrance,No.5 EDP 50ml,2,2023-02-15,1,177.22,Skincare
ORD001924,C0491,Thailand,Regular,Online,Shoes,Ankle Boots,3,2023-06-24,1,1574.0,Makeup
ORD001923,C0491,Thailand,Regular,Boutique,Skincare,N1 de CHANEL Serum,2,2024-02-27,1,147.34,Makeup
ORD001922,C0491,Thailand,Regular,Boutique,Makeup,Les Beiges Foundation,1,2024-06-12,1,100.0,Makeup
ORD001926,C0492,Vietnam,Regular,Boutique,Gifting,Festive Makeup Set,2,2023-01-18,2,641.65,Eyewear
ORD001927,C0492,Vietnam,Regular,Boutique,Fragrance,No.5 EDP 50ml,3,2023-03-04,1,186.03,Eyewear
ORD001925,C0492,Vietnam,Regular,Online,Eyewear,Cat Eye,1,2023-09-04,2,1046.06,Eyewear
ORD001930,C0493,Macau,Elite,Online,Accessories,Logo Scarf,3,2023-07-12,1,401.75,Jewellery
ORD001932,C0493,Macau,Elite,Online,Accessories,CC Hair Clip,5,2023-11-01,2,552.62,Jewellery
ORD001928,C0493,Macau,Elite,Department Store,Jewellery,No.5 Necklace,1,2024-06-25,1,2251.32,Jewellery
ORD001931,C0493,Macau,Elite,Boutique,Ready-to-Wear,Little Black Dress,4,2024-09-25,1,4270.13,Jewellery
ORD001929,C0493,Macau,Elite,Boutique,Ready-to-Wear,Little Black Dress,2,2024-10-21,3,7200.0,Jewellery
ORD001934,C0494,Korea,Regular,Department Store,Handbags,Deauville Tote,2,2023-02-11,1,2400.0,Skincare
ORD001933,C0494,Korea,Regular,Online,Skincare,Hydra Beauty Gel Creme,1,2023-08-08,3,277.93,Skincare
ORD001935,C0494,Korea,Regular,Boutique,Fragrance,No.5 EDP 100ml,3,2024-01-18,2,531.5,Skincare
ORD001937,C0495,Singapore,Regular,Department Store,Makeup,Mascara Volume,2,2023-03-28,2,100.0,Skincare
ORD001936,C0495,Singapore,Regular,Boutique,Skincare,N1 de CHANEL Serum,1,2023-07-11,3,452.9,Skincare
ORD001938,C0495,Singapore,Regular,Online,Handbags,Business Affinity,3,2024-06-27,2,2400.0,Skincare
ORD001939,C0496,Hong Kong,Regular,Boutique,Accessories,CC Hair Clip,1,2023-07-02,1,286.31,Accessories
ORD001941,C0496,Hong Kong,Regular,Department Store,Gifting,No.5 Gift Set,3,2023-10-26,2,748.98,Accessories
